,Count,Min,Mean,Median,Max
2023-01-23 19:30:00+01:00,66.0,56.0,849.5454545454545,489.0,3508.0
2023-01-23 20:00:00+01:00,66.0,64.0,818.6060606060606,593.0,4836.0
2023-01-23 20:30:00+01:00,66.0,60.0,791.2424242424242,630.0,3426.0
2023-01-23 21:00:00+01:00,66.0,22.0,558.3636363636364,456.0,2472.0
2023-01-23 21:30:00+01:00,66.0,12.0,588.2121212121212,342.0,2406.0
2023-01-23 22:00:00+01:00,66.0,12.0,575.1515151515151,334.0,2458.0
2023-01-23 22:30:00+01:00,66.0,56.0,542.060606060606,337.0,2420.0
2023-01-23 23:00:00+01:00,66.0,12.0,469.3636363636364,301.0,2444.0
2023-01-23 23:30:00+01:00,66.0,12.0,413.8181818181818,251.0,2348.0
2023-01-24 00:00:00+01:00,66.0,12.0,331.42424242424244,211.0,2444.0
2023-01-24 00:30:00+01:00,66.0,38.0,367.22727272727275,183.0,2408.0
2023-01-24 01:00:00+01:00,66.0,58.0,344.469696969697,181.0,2404.0
2023-01-24 01:30:00+01:00,66.0,14.0,322.2878787878788,172.0,2420.0
2023-01-24 02:00:00+01:00,66.0,12.0,294.43939393939394,164.0,2434.0
2023-01-24 02:30:00+01:00,66.0,12.0,272.09090909090907,169.0,2368.0
2023-01-24 03:00:00+01:00,66.0,52.0,274.6969696969697,148.0,2444.0
2023-01-24 03:30:00+01:00,66.0,22.0,309.5151515151515,153.0,2446.0
2023-01-24 04:00:00+01:00,66.0,22.0,267.1060606060606,159.0,2414.0
2023-01-24 04:30:00+01:00,66.0,22.0,280.43939393939394,158.0,2394.0
2023-01-24 05:00:00+01:00,66.0,12.0,283.2878787878788,162.0,2420.0
2023-01-24 05:30:00+01:00,66.0,46.0,284.92424242424244,156.5,2374.0
2023-01-24 06:00:00+01:00,66.0,22.0,342.3484848484849,179.0,3290.0
2023-01-24 06:30:00+01:00,66.0,12.0,329.6212121212121,193.0,2334.0
2023-01-24 07:00:00+01:00,66.0,50.0,373.75757575757575,222.0,2396.0
2023-01-24 07:30:00+01:00,66.0,24.0,481.8030303030303,313.0,2552.0
2023-01-24 08:00:00+01:00,66.0,52.0,458.8787878787879,313.0,1840.0
2023-01-24 08:30:00+01:00,66.0,64.0,380.6818181818182,289.0,1718.0
2023-01-24 09:00:00+01:00,66.0,56.0,295.8333333333333,207.0,1518.0
2023-01-24 09:30:00+01:00,66.0,42.0,299.530303030303,179.0,3036.0
2023-01-24 10:00:00+01:00,66.0,20.0,348.06060606060606,180.0,3100.0
2023-01-24 10:30:00+01:00,66.0,20.0,358.6363636363636,163.0,3124.0
2023-01-24 11:00:00+01:00,66.0,2.0,345.4848484848485,198.0,3092.0
2023-01-24 11:30:00+01:00,66.0,0.0,315.92424242424244,199.0,3142.0
2023-01-24 12:00:00+01:00,66.0,0.0,393.07575757575756,207.0,3098.0
2023-01-24 12:30:00+01:00,66.0,0.0,437.27272727272725,199.0,3100.0
2023-01-24 13:00:00+01:00,66.0,0.0,375.8636363636364,212.0,3104.0
2023-01-24 13:30:00+01:00,66.0,0.0,366.95454545454544,182.0,3118.0
2023-01-24 14:00:00+01:00,66.0,20.0,363.5151515151515,197.0,3278.0
2023-01-24 14:30:00+01:00,66.0,0.0,349.27272727272725,187.0,3154.0
2023-01-24 15:00:00+01:00,66.0,0.0,335.3181818181818,196.0,3150.0
2023-01-24 15:30:00+01:00,66.0,22.0,288.3181818181818,188.0,1928.0
2023-01-24 16:00:00+01:00,66.0,20.0,280.75757575757575,193.0,1056.0
2023-01-24 16:30:00+01:00,66.0,2.0,292.2121212121212,198.0,2086.0
2023-01-24 17:00:00+01:00,66.0,20.0,287.6969696969697,191.0,1578.0
2023-01-24 17:30:00+01:00,66.0,14.0,312.969696969697,229.0,1482.0
2023-01-24 18:00:00+01:00,66.0,14.0,388.5,265.0,1964.0
2023-01-24 18:30:00+01:00,66.0,78.0,577.8333333333334,336.0,3142.0
2023-01-24 19:00:00+01:00,66.0,100.0,692.2575757575758,370.0,3686.0
2023-01-24 19:30:00+01:00,66.0,56.0,797.2424242424242,497.0,4044.0
2023-01-24 20:00:00+01:00,66.0,32.0,804.7575757575758,501.0,4056.0
2023-01-24 20:30:00+01:00,66.0,68.0,680.9090909090909,503.0,3772.0
2023-01-24 21:00:00+01:00,66.0,12.0,603.5909090909091,389.0,2450.0
2023-01-24 21:30:00+01:00,66.0,48.0,574.939393939394,405.0,1880.0
2023-01-24 22:00:00+01:00,66.0,16.0,644.8333333333334,366.0,3250.0
2023-01-24 22:30:00+01:00,66.0,12.0,527.030303030303,319.0,2506.0
2023-01-24 23:00:00+01:00,66.0,28.0,465.1969696969697,283.0,2758.0
2023-01-24 23:30:00+01:00,66.0,44.0,420.1212121212121,278.0,2152.0
2023-01-25 00:00:00+01:00,66.0,12.0,399.969696969697,223.0,2316.0
2023-01-25 00:30:00+01:00,66.0,12.0,388.42424242424244,206.0,2264.0
2023-01-25 01:00:00+01:00,66.0,28.0,347.54545454545456,185.0,2860.0
2023-01-25 01:30:00+01:00,66.0,32.0,296.45454545454544,177.0,2812.0
2023-01-25 02:00:00+01:00,66.0,14.0,266.8181818181818,185.0,2812.0
2023-01-25 02:30:00+01:00,66.0,12.0,265.24242424242425,159.0,2806.0
2023-01-25 03:00:00+01:00,66.0,46.0,269.0,168.0,2158.0
2023-01-25 03:30:00+01:00,66.0,24.0,244.0,170.0,2076.0
2023-01-25 04:00:00+01:00,66.0,40.0,293.24242424242425,166.0,1958.0
2023-01-25 04:30:00+01:00,66.0,14.0,297.8181818181818,177.0,1984.0
2023-01-25 05:00:00+01:00,66.0,12.0,275.8181818181818,166.0,2418.0
2023-01-25 05:30:00+01:00,66.0,12.0,260.06060606060606,173.0,2066.0
2023-01-25 06:00:00+01:00,66.0,24.0,299.8484848484849,169.0,2096.0
2023-01-25 06:30:00+01:00,66.0,62.0,370.06060606060606,207.0,2066.0
2023-01-25 07:00:00+01:00,66.0,20.0,350.969696969697,233.0,1652.0
2023-01-25 07:30:00+01:00,66.0,12.0,388.54545454545456,268.0,1632.0
2023-01-25 08:00:00+01:00,66.0,12.0,485.030303030303,304.0,2676.0
2023-01-25 08:30:00+01:00,66.0,88.0,407.54545454545456,253.0,1554.0
2023-01-25 09:00:00+01:00,66.0,20.0,360.72727272727275,247.0,2126.0
2023-01-25 09:30:00+01:00,66.0,46.0,438.45454545454544,238.0,3094.0
2023-01-25 10:00:00+01:00,66.0,40.0,434.1818181818182,226.0,3104.0
2023-01-25 10:30:00+01:00,66.0,20.0,408.6363636363636,225.0,3122.0
2023-01-25 11:00:00+01:00,66.0,60.0,416.72727272727275,235.0,3064.0
2023-01-25 11:30:00+01:00,66.0,74.0,421.1212121212121,278.0,3006.0
2023-01-25 12:00:00+01:00,66.0,20.0,458.4848484848485,263.0,3098.0
2023-01-25 12:30:00+01:00,66.0,20.0,546.7878787878788,257.0,3972.0
2023-01-25 13:00:00+01:00,66.0,20.0,526.1212121212121,345.0,3656.0
2023-01-25 13:30:00+01:00,66.0,20.0,539.6060606060606,339.0,3262.0
2023-01-25 14:00:00+01:00,66.0,32.0,444.90909090909093,266.0,3316.0
2023-01-25 14:30:00+01:00,66.0,30.0,393.4848484848485,269.0,3824.0
2023-01-25 15:00:00+01:00,66.0,50.0,384.6969696969697,228.0,4508.0
2023-01-25 15:30:00+01:00,66.0,22.0,394.3939393939394,227.0,1728.0
2023-01-25 16:00:00+01:00,66.0,20.0,356.6363636363636,233.0,1608.0
2023-01-25 16:30:00+01:00,66.0,22.0,420.4848484848485,254.0,2518.0
2023-01-25 17:00:00+01:00,66.0,20.0,409.8787878787879,266.0,1614.0
2023-01-25 17:30:00+01:00,66.0,42.0,435.969696969697,266.0,2140.0
2023-01-25 18:00:00+01:00,66.0,52.0,451.1515151515151,287.0,2420.0
2023-01-25 18:30:00+01:00,66.0,54.0,516.8787878787879,401.0,2492.0
2023-01-25 19:00:00+01:00,66.0,58.0,618.8787878787879,419.0,2404.0
2023-01-25 19:30:00+01:00,66.0,100.0,682.6060606060606,482.0,3108.0
2023-01-25 20:00:00+01:00,66.0,90.0,735.0,488.0,3342.0
2023-01-25 20:30:00+01:00,66.0,72.0,680.0909090909091,471.0,4320.0
2023-01-25 21:00:00+01:00,66.0,22.0,591.6363636363636,399.0,2884.0
2023-01-25 21:30:00+01:00,66.0,22.0,499.6969696969697,370.0,2166.0
2023-01-25 22:00:00+01:00,66.0,38.0,531.4545454545455,323.0,3382.0
2023-01-25 22:30:00+01:00,66.0,22.0,447.90909090909093,290.0,2588.0
2023-01-25 23:00:00+01:00,66.0,22.0,359.54545454545456,258.0,2142.0
2023-01-25 23:30:00+01:00,66.0,24.0,341.06060606060606,222.0,2056.0
2023-01-26 00:00:00+01:00,66.0,60.0,313.8787878787879,216.0,2088.0
2023-01-26 00:30:00+01:00,66.0,22.0,295.8787878787879,200.0,2116.0
2023-01-26 01:00:00+01:00,66.0,22.0,250.72727272727272,173.0,1176.0
2023-01-26 01:30:00+01:00,66.0,22.0,224.45454545454547,151.0,1054.0
2023-01-26 02:00:00+01:00,66.0,32.0,226.36363636363637,169.0,938.0
2023-01-26 02:30:00+01:00,66.0,22.0,249.24242424242425,162.0,1624.0
2023-01-26 03:00:00+01:00,66.0,20.0,235.06060606060606,168.0,1836.0
2023-01-26 03:30:00+01:00,66.0,22.0,247.9090909090909,175.0,1828.0
2023-01-26 04:00:00+01:00,66.0,22.0,241.42424242424244,166.0,1890.0
2023-01-26 04:30:00+01:00,66.0,46.0,289.8787878787879,178.0,2002.0
2023-01-26 05:00:00+01:00,66.0,20.0,267.1818181818182,165.0,1928.0
2023-01-26 05:30:00+01:00,66.0,22.0,229.75757575757575,158.0,1396.0
2023-01-26 06:00:00+01:00,66.0,22.0,265.2121212121212,175.0,1954.0
2023-01-26 06:30:00+01:00,66.0,22.0,298.6969696969697,230.0,1388.0
2023-01-26 07:00:00+01:00,66.0,46.0,339.030303030303,237.0,1834.0
2023-01-26 07:30:00+01:00,66.0,84.0,397.7878787878788,275.0,1812.0
2023-01-26 08:00:00+01:00,66.0,22.0,402.1212121212121,289.0,2826.0
2023-01-26 08:30:00+01:00,66.0,58.0,416.57575757575756,268.0,3124.0
2023-01-26 09:00:00+01:00,66.0,20.0,383.6060606060606,177.0,3214.0
2023-01-26 09:30:00+01:00,66.0,20.0,401.4848484848485,171.0,3144.0
2023-01-26 10:00:00+01:00,66.0,46.0,373.3636363636364,176.0,3114.0
2023-01-26 10:30:00+01:00,66.0,64.0,335.8484848484849,162.0,3114.0
2023-01-26 11:00:00+01:00,66.0,32.0,374.3939393939394,168.0,3134.0
2023-01-26 11:30:00+01:00,66.0,20.0,336.0,182.0,3098.0
2023-01-26 12:00:00+01:00,66.0,10.0,333.2121212121212,200.0,3106.0
2023-01-26 12:30:00+01:00,66.0,16.0,433.8484848484849,210.0,3452.0
2023-01-26 13:00:00+01:00,66.0,34.0,449.4848484848485,265.0,3262.0
2023-01-26 13:30:00+01:00,66.0,62.0,430.6363636363636,216.0,3160.0
2023-01-26 14:00:00+01:00,66.0,54.0,466.1818181818182,212.0,3190.0
2023-01-26 14:30:00+01:00,66.0,24.0,423.45454545454544,190.0,3238.0
2023-01-26 15:00:00+01:00,66.0,20.0,363.969696969697,210.0,3260.0
2023-01-26 15:30:00+01:00,66.0,22.0,395.72727272727275,203.0,3264.0
2023-01-26 16:00:00+01:00,66.0,22.0,418.54545454545456,194.0,4756.0
2023-01-26 16:30:00+01:00,66.0,34.0,458.93939393939394,224.0,3734.0
2023-01-26 17:00:00+01:00,66.0,22.0,505.8181818181818,248.0,3270.0
2023-01-26 17:30:00+01:00,65.0,28.0,449.32307692307694,250.0,3312.0
2023-01-26 18:00:00+01:00,65.0,52.0,453.2923076923077,264.0,3412.0
2023-01-26 18:30:00+01:00,65.0,72.0,528.0307692307692,328.0,3258.0
2023-01-26 19:00:00+01:00,65.0,58.0,736.0615384615385,402.0,3384.0
2023-01-26 19:30:00+01:00,65.0,44.0,848.5538461538462,486.0,3898.0
2023-01-26 20:00:00+01:00,65.0,68.0,693.876923076923,454.0,3678.0
2023-01-26 20:30:00+01:00,65.0,64.0,716.7692307692307,520.0,4072.0
2023-01-26 21:00:00+01:00,65.0,46.0,626.4615384615385,404.0,3338.0
2023-01-26 21:30:00+01:00,65.0,14.0,563.6615384615385,398.0,3266.0
2023-01-26 22:00:00+01:00,65.0,12.0,653.8461538461538,326.0,3284.0
2023-01-26 22:30:00+01:00,65.0,52.0,529.876923076923,298.0,3332.0
2023-01-26 23:00:00+01:00,65.0,12.0,469.7230769230769,296.0,3636.0
2023-01-26 23:30:00+01:00,65.0,12.0,416.12307692307695,240.0,3066.0
2023-01-27 00:00:00+01:00,65.0,12.0,335.4153846153846,220.0,3128.0
2023-01-27 00:30:00+01:00,65.0,40.0,283.5692307692308,188.0,3126.0
2023-01-27 01:00:00+01:00,65.0,12.0,295.44615384615383,184.0,3100.0
2023-01-27 01:30:00+01:00,65.0,12.0,264.4307692307692,152.0,3080.0
2023-01-27 02:00:00+01:00,65.0,14.0,280.03076923076924,170.0,3162.0
2023-01-27 02:30:00+01:00,65.0,38.0,290.0923076923077,158.0,3172.0
2023-01-27 03:00:00+01:00,65.0,34.0,279.4769230769231,152.0,3178.0
2023-01-27 03:30:00+01:00,65.0,38.0,294.8615384615385,186.0,3202.0
2023-01-27 04:00:00+01:00,65.0,30.0,295.4153846153846,168.0,3156.0
2023-01-27 04:30:00+01:00,65.0,12.0,323.44615384615383,174.0,3166.0
2023-01-27 05:00:00+01:00,65.0,22.0,347.0153846153846,160.0,3186.0
2023-01-27 05:30:00+01:00,65.0,20.0,259.04615384615386,184.0,1776.0
2023-01-27 06:00:00+01:00,65.0,14.0,259.10769230769233,184.0,1758.0
2023-01-27 06:30:00+01:00,65.0,12.0,352.5846153846154,234.0,2508.0
2023-01-27 07:00:00+01:00,65.0,12.0,400.4923076923077,244.0,3228.0
2023-01-27 07:30:00+01:00,65.0,44.0,482.8615384615385,360.0,2146.0
2023-01-27 08:00:00+01:00,65.0,52.0,450.5230769230769,326.0,2044.0
2023-01-27 08:30:00+01:00,65.0,38.0,473.44615384615383,234.0,3558.0
2023-01-27 09:00:00+01:00,65.0,44.0,420.6461538461538,250.0,3070.0
2023-01-27 09:30:00+01:00,65.0,34.0,343.84615384615387,212.0,2182.0
2023-01-27 10:00:00+01:00,65.0,32.0,324.7076923076923,182.0,1702.0
2023-01-27 10:30:00+01:00,65.0,20.0,446.5230769230769,204.0,2540.0
2023-01-27 11:00:00+01:00,65.0,4.0,472.4307692307692,214.0,3234.0
2023-01-27 11:30:00+01:00,65.0,20.0,417.6307692307692,200.0,3144.0
2023-01-27 12:00:00+01:00,65.0,40.0,453.2,242.0,3058.0
2023-01-27 12:30:00+01:00,65.0,44.0,420.46153846153845,236.0,2426.0
2023-01-27 13:00:00+01:00,65.0,34.0,406.12307692307695,268.0,2178.0
2023-01-27 13:30:00+01:00,65.0,16.0,356.4923076923077,232.0,2052.0
2023-01-27 14:00:00+01:00,65.0,20.0,426.9846153846154,210.0,3102.0
2023-01-27 14:30:00+01:00,65.0,20.0,397.96923076923076,210.0,3088.0
2023-01-27 15:00:00+01:00,65.0,22.0,359.16923076923075,186.0,2038.0
2023-01-27 15:30:00+01:00,65.0,50.0,327.44615384615383,198.0,1502.0
2023-01-27 16:00:00+01:00,65.0,52.0,329.66153846153844,230.0,1482.0
2023-01-27 16:30:00+01:00,65.0,34.0,428.0923076923077,220.0,3102.0
2023-01-27 17:00:00+01:00,65.0,20.0,403.44615384615383,260.0,3124.0
2023-01-27 17:30:00+01:00,65.0,22.0,378.95384615384614,238.0,1656.0
2023-01-27 18:00:00+01:00,65.0,54.0,422.6461538461538,272.0,2902.0
2023-01-27 18:30:00+01:00,65.0,70.0,436.95384615384614,272.0,2366.0
2023-01-27 19:00:00+01:00,65.0,72.0,594.1846153846154,310.0,3208.0
2023-01-27 19:30:00+01:00,65.0,84.0,702.8307692307692,372.0,3822.0
2023-01-27 20:00:00+01:00,65.0,72.0,634.6769230769231,318.0,3926.0
2023-01-27 20:30:00+01:00,65.0,72.0,622.5538461538462,328.0,3776.0
2023-01-27 21:00:00+01:00,65.0,40.0,598.6461538461539,358.0,3734.0
2023-01-27 21:30:00+01:00,65.0,12.0,597.4153846153846,322.0,3196.0
2023-01-27 22:00:00+01:00,65.0,18.0,597.876923076923,294.0,3812.0
2023-01-27 22:30:00+01:00,65.0,54.0,516.123076923077,302.0,3240.0
2023-01-27 23:00:00+01:00,65.0,14.0,449.6,296.0,2570.0
2023-01-27 23:30:00+01:00,65.0,12.0,392.03076923076924,256.0,2520.0
2023-01-28 00:00:00+01:00,65.0,36.0,381.53846153846155,248.0,2476.0
2023-01-28 00:30:00+01:00,65.0,38.0,390.73846153846154,190.0,3110.0
2023-01-28 01:00:00+01:00,65.0,12.0,355.5076923076923,196.0,2408.0
2023-01-28 01:30:00+01:00,65.0,12.0,315.96923076923076,172.0,2420.0
2023-01-28 02:00:00+01:00,65.0,18.0,356.0,176.0,2802.0
2023-01-28 02:30:00+01:00,65.0,30.0,343.04615384615386,178.0,3124.0
2023-01-28 03:00:00+01:00,65.0,12.0,375.26153846153846,172.0,2414.0
2023-01-28 03:30:00+01:00,65.0,12.0,344.67692307692306,158.0,3468.0
2023-01-28 04:00:00+01:00,65.0,14.0,342.7692307692308,150.0,3080.0
2023-01-28 04:30:00+01:00,65.0,22.0,388.3692307692308,172.0,3172.0
2023-01-28 05:00:00+01:00,65.0,44.0,374.3076923076923,158.0,2694.0
2023-01-28 05:30:00+01:00,65.0,12.0,340.3692307692308,172.0,2440.0
2023-01-28 06:00:00+01:00,65.0,12.0,347.3538461538462,160.0,2402.0
2023-01-28 06:30:00+01:00,65.0,44.0,427.4769230769231,174.0,3240.0
2023-01-28 07:00:00+01:00,65.0,12.0,391.5692307692308,188.0,2960.0
2023-01-28 07:30:00+01:00,65.0,48.0,337.2923076923077,198.0,2448.0
2023-01-28 08:00:00+01:00,65.0,12.0,372.3076923076923,190.0,3060.0
2023-01-28 08:30:00+01:00,65.0,34.0,464.95384615384614,230.0,4208.0
2023-01-28 09:00:00+01:00,65.0,58.0,503.2,244.0,3316.0
2023-01-28 09:30:00+01:00,65.0,66.0,484.4307692307692,258.0,3184.0
2023-01-28 10:00:00+01:00,65.0,92.0,456.24615384615385,300.0,1918.0
2023-01-28 10:30:00+01:00,65.0,68.0,553.6307692307693,290.0,2466.0
2023-01-28 11:00:00+01:00,65.0,32.0,642.1538461538462,294.0,2890.0
2023-01-28 11:30:00+01:00,65.0,68.0,621.7538461538461,308.0,3914.0
2023-01-28 12:00:00+01:00,65.0,58.0,713.0153846153846,396.0,3226.0
2023-01-28 12:30:00+01:00,65.0,48.0,664.0615384615385,410.0,2354.0
2023-01-28 13:00:00+01:00,65.0,94.0,750.2461538461539,474.0,3746.0
2023-01-28 13:30:00+01:00,65.0,42.0,695.9384615384615,382.0,3642.0
2023-01-28 14:00:00+01:00,65.0,48.0,746.7076923076924,378.0,2926.0
2023-01-28 14:30:00+01:00,65.0,30.0,702.2461538461539,298.0,3444.0
2023-01-28 15:00:00+01:00,65.0,30.0,593.5384615384615,344.0,3030.0
2023-01-28 15:30:00+01:00,65.0,12.0,582.7384615384616,276.0,2956.0
2023-01-28 16:00:00+01:00,65.0,36.0,669.7846153846153,288.0,3764.0
2023-01-28 16:30:00+01:00,65.0,82.0,673.723076923077,314.0,3818.0
2023-01-28 17:00:00+01:00,65.0,64.0,576.8615384615384,298.0,3316.0
2023-01-28 17:30:00+01:00,65.0,12.0,577.5384615384615,318.0,3332.0
2023-01-28 18:00:00+01:00,65.0,72.0,644.3384615384615,348.0,2926.0
2023-01-28 18:30:00+01:00,65.0,54.0,611.2307692307693,362.0,2934.0
2023-01-28 19:00:00+01:00,65.0,66.0,592.1846153846154,356.0,3066.0
2023-01-28 19:30:00+01:00,65.0,58.0,697.6,384.0,3222.0
2023-01-28 20:00:00+01:00,65.0,48.0,672.4923076923077,398.0,3472.0
2023-01-28 20:30:00+01:00,65.0,62.0,630.123076923077,402.0,3956.0
2023-01-28 21:00:00+01:00,65.0,44.0,571.2923076923076,370.0,3226.0
2023-01-28 21:30:00+01:00,65.0,24.0,578.1538461538462,352.0,2968.0
2023-01-28 22:00:00+01:00,65.0,14.0,591.1384615384616,318.0,3936.0
2023-01-28 22:30:00+01:00,65.0,30.0,531.8461538461538,302.0,3212.0
2023-01-28 23:00:00+01:00,65.0,42.0,455.6923076923077,256.0,3046.0
2023-01-28 23:30:00+01:00,65.0,12.0,496.3076923076923,244.0,3020.0
2023-01-29 00:00:00+01:00,65.0,12.0,433.4153846153846,224.0,2690.0
2023-01-29 00:30:00+01:00,65.0,40.0,422.15384615384613,194.0,3130.0
2023-01-29 01:00:00+01:00,65.0,22.0,402.18461538461537,198.0,2896.0
2023-01-29 01:30:00+01:00,65.0,14.0,376.8615384615385,170.0,2892.0
2023-01-29 02:00:00+01:00,65.0,12.0,368.67692307692306,170.0,2874.0
2023-01-29 02:30:00+01:00,65.0,16.0,412.3076923076923,162.0,3180.0
2023-01-29 03:00:00+01:00,65.0,26.0,390.46153846153845,172.0,3128.0
2023-01-29 03:30:00+01:00,65.0,14.0,386.2769230769231,168.0,4598.0
2023-01-29 04:00:00+01:00,65.0,12.0,393.2,162.0,3632.0
2023-01-29 04:30:00+01:00,65.0,12.0,407.0153846153846,166.0,3114.0
2023-01-29 05:00:00+01:00,65.0,14.0,353.16923076923075,158.0,2876.0
2023-01-29 05:30:00+01:00,65.0,32.0,348.4307692307692,176.0,2494.0
2023-01-29 06:00:00+01:00,65.0,16.0,360.12307692307695,174.0,2744.0
2023-01-29 06:30:00+01:00,65.0,12.0,335.53846153846155,166.0,2684.0
2023-01-29 07:00:00+01:00,65.0,12.0,321.81538461538463,168.0,2482.0
2023-01-29 07:30:00+01:00,65.0,12.0,305.10769230769233,196.0,2418.0
2023-01-29 08:00:00+01:00,65.0,30.0,418.61538461538464,218.0,3708.0
2023-01-29 08:30:00+01:00,65.0,70.0,441.32307692307694,198.0,3510.0
2023-01-29 09:00:00+01:00,65.0,62.0,428.9230769230769,246.0,2688.0
2023-01-29 09:30:00+01:00,65.0,54.0,451.9076923076923,278.0,2636.0
2023-01-29 10:00:00+01:00,65.0,46.0,525.4461538461538,310.0,2730.0
2023-01-29 10:30:00+01:00,65.0,56.0,549.4769230769231,266.0,3148.0
2023-01-29 11:00:00+01:00,65.0,64.0,580.2153846153847,340.0,3636.0
2023-01-29 11:30:00+01:00,65.0,32.0,643.6615384615385,364.0,2952.0
2023-01-29 12:00:00+01:00,65.0,32.0,706.4,336.0,3554.0
2023-01-29 12:30:00+01:00,65.0,34.0,787.6615384615385,388.0,4778.0
2023-01-29 13:00:00+01:00,65.0,72.0,665.8461538461538,388.0,2716.0
2023-01-29 13:30:00+01:00,65.0,48.0,691.1076923076923,342.0,3834.0
2023-01-29 14:00:00+01:00,65.0,52.0,659.0461538461539,290.0,5348.0
2023-01-29 14:30:00+01:00,65.0,34.0,573.6923076923077,296.0,3972.0
2023-01-29 15:00:00+01:00,65.0,10.0,581.5076923076923,294.0,2958.0
2023-01-29 15:30:00+01:00,65.0,30.0,641.3538461538461,286.0,3726.0
2023-01-29 16:00:00+01:00,65.0,32.0,595.1384615384616,322.0,3002.0
2023-01-29 16:30:00+01:00,65.0,32.0,572.0615384615385,338.0,3970.0
2023-01-29 17:00:00+01:00,65.0,34.0,520.8,350.0,2836.0
2023-01-29 17:30:00+01:00,65.0,34.0,450.7692307692308,330.0,2750.0
2023-01-29 18:00:00+01:00,65.0,66.0,577.3230769230769,344.0,3742.0
2023-01-29 18:30:00+01:00,65.0,108.0,625.2923076923076,394.0,3892.0
2023-01-29 19:00:00+01:00,65.0,92.0,662.8615384615384,430.0,3340.0
2023-01-29 19:30:00+01:00,65.0,112.0,764.0615384615385,502.0,5500.0
2023-01-29 20:00:00+01:00,65.0,34.0,778.7076923076924,594.0,3406.0
2023-01-29 20:30:00+01:00,65.0,32.0,684.0,476.0,2408.0
2023-01-29 21:00:00+01:00,65.0,60.0,574.3692307692307,472.0,2398.0
2023-01-29 21:30:00+01:00,65.0,12.0,492.95384615384614,366.0,2448.0
2023-01-29 22:00:00+01:00,65.0,12.0,468.89230769230767,366.0,2392.0
2023-01-29 22:30:00+01:00,65.0,26.0,425.9384615384615,314.0,2300.0
2023-01-29 23:00:00+01:00,65.0,38.0,370.6461538461538,308.0,2364.0
2023-01-29 23:30:00+01:00,65.0,12.0,347.3538461538462,248.0,2324.0
2023-01-30 00:00:00+01:00,65.0,12.0,342.15384615384613,212.0,2204.0
2023-01-30 00:30:00+01:00,65.0,12.0,308.5230769230769,224.0,1418.0
2023-01-30 01:00:00+01:00,65.0,44.0,278.67692307692306,178.0,1216.0
2023-01-30 01:30:00+01:00,65.0,12.0,257.16923076923075,182.0,1048.0
2023-01-30 02:00:00+01:00,65.0,14.0,266.5846153846154,170.0,2138.0
2023-01-30 02:30:00+01:00,65.0,12.0,240.64615384615385,162.0,2108.0
2023-01-30 03:00:00+01:00,65.0,12.0,272.4307692307692,152.0,2080.0
2023-01-30 03:30:00+01:00,65.0,32.0,288.6461538461538,160.0,2088.0
2023-01-30 04:00:00+01:00,65.0,20.0,279.9076923076923,154.0,2114.0
2023-01-30 04:30:00+01:00,65.0,12.0,300.67692307692306,166.0,2580.0
2023-01-30 05:00:00+01:00,65.0,12.0,300.3692307692308,172.0,2250.0
2023-01-30 05:30:00+01:00,65.0,14.0,298.46153846153845,176.0,2232.0
2023-01-30 06:00:00+01:00,65.0,24.0,328.0923076923077,172.0,2342.0
2023-01-30 06:30:00+01:00,65.0,12.0,359.26153846153846,222.0,2182.0
2023-01-30 07:00:00+01:00,65.0,12.0,327.75384615384615,218.0,2202.0
2023-01-30 07:30:00+01:00,65.0,58.0,439.2307692307692,308.0,2804.0
2023-01-30 08:00:00+01:00,65.0,16.0,436.4307692307692,290.0,2210.0
2023-01-30 08:30:00+01:00,65.0,24.0,343.44615384615383,234.0,1400.0
2023-01-30 09:00:00+01:00,65.0,24.0,290.46153846153845,200.0,1096.0
2023-01-30 09:30:00+01:00,65.0,50.0,295.5692307692308,202.0,1092.0
2023-01-30 10:00:00+01:00,65.0,2.0,291.2,216.0,1178.0
2023-01-30 10:30:00+01:00,65.0,0.0,327.7846153846154,212.0,1444.0
2023-01-30 11:00:00+01:00,65.0,0.0,285.81538461538463,202.0,1400.0
2023-01-30 11:30:00+01:00,65.0,0.0,325.38461538461536,180.0,1578.0
2023-01-30 12:00:00+01:00,65.0,0.0,400.15384615384613,200.0,2878.0
2023-01-30 12:30:00+01:00,65.0,0.0,416.33846153846156,288.0,1450.0
2023-01-30 13:00:00+01:00,65.0,0.0,391.81538461538463,278.0,3552.0
2023-01-30 13:30:00+01:00,65.0,0.0,388.95384615384614,222.0,2114.0
2023-01-30 14:00:00+01:00,65.0,0.0,393.6,198.0,2128.0
2023-01-30 14:30:00+01:00,65.0,0.0,335.4769230769231,240.0,1246.0
2023-01-30 15:00:00+01:00,65.0,0.0,324.0923076923077,198.0,2030.0
2023-01-30 15:30:00+01:00,65.0,0.0,319.53846153846155,206.0,2154.0
2023-01-30 16:00:00+01:00,65.0,2.0,293.84615384615387,192.0,2046.0
2023-01-30 16:30:00+01:00,65.0,0.0,330.3692307692308,204.0,2226.0
2023-01-30 17:00:00+01:00,65.0,54.0,335.5076923076923,220.0,1698.0
2023-01-30 17:30:00+01:00,65.0,62.0,390.67692307692306,236.0,2630.0
2023-01-30 18:00:00+01:00,65.0,12.0,443.9384615384615,294.0,2922.0
