timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur
02.10,18:00,0.8293,4.4279,3.5626,4.4279,0.1598,0.0269,1.5228,0.124,0.124,0.0,0.0,0.0,9.92,0.018,0.0,0.0,3.5626,3.5986,1.3182,0.0,0.0,0.0,0.0,0.0,0.0
02.10,19:00,0.6506,4.3303,3.6429,4.3303,0.1253,0.0269,1.5181,0.1212,0.1212,0.0,0.0,0.0,10.1,0.018,0.0,0.0,3.6429,3.6797,1.3479,0.0,0.0,0.0,0.0,0.0,0.0
02.10,20:00,0.6077,4.179,3.5356,4.179,0.1171,0.0269,1.4701,0.117,0.117,0.0,0.0,0.0,9.9,0.018,0.0,0.0,3.5356,3.5713,1.3082,0.0,0.0,0.0,0.0,0.0,0.0
02.10,21:00,0.5714,3.7223,3.1194,3.7223,0.1101,0.0269,1.3092,0.1042,0.1042,0.0,0.0,0.0,9.81,0.018,0.0,0.0,3.1194,3.1509,1.1542,0.0,0.0,0.0,0.0,0.0,0.0
02.10,22:00,0.5363,2.7776,2.2189,2.7776,0.1033,0.0269,0.9692,0.0778,0.0778,0.0,0.0,0.0,9.33,0.018,0.0,0.0,2.2189,2.2413,0.821,0.0,0.0,0.0,0.0,0.0,0.0
02.10,23:00,0.5798,3.8107,1.575,3.8107,0.1117,0.0269,0.7394,0.1067,0.1067,0.0,0.0,0.0,9.17,0.018,0.0,0.0,1.575,1.5909,0.5827,0.0,1.64,50.0,0.0,0.0,0.0
03.10,00:00,0.5366,2.331,1.7765,0.7812,0.0,0.0269,1.4089,0.0219,0.0389,0.0,0.0,0.0,9.1,0.018,0.0,0.0,1.7765,1.7944,0.6573,0.0,0.1754,5.35,0.0,1.5498,0.7067
03.10,01:00,0.5207,2.4187,1.8791,2.253,0.0684,0.0269,0.8841,0.0631,0.0649,0.0,0.0,0.0,9.03,0.018,0.0,0.0,1.8791,1.8981,0.6953,0.0,0.0188,0.57,0.0,0.1657,0.0756
03.10,02:00,0.4479,2.4024,1.935,2.3847,0.0829,0.0269,0.8518,0.0668,0.067,0.0,0.0,0.0,8.99,0.018,0.0,0.0,1.935,1.9545,0.7159,0.0,0.002,0.06,0.0,0.0177,0.0081
03.10,03:00,0.5416,2.6833,2.1203,2.6814,0.104,0.0269,0.9342,0.0751,0.0751,0.0,0.0,0.0,8.95,0.018,0.0,0.0,2.1203,2.1417,0.7845,0.0,0.0002,0.01,0.0,0.0019,0.0009
03.10,04:00,0.7434,3.4799,2.7091,3.4797,0.1432,0.0269,1.1905,0.0974,0.0974,0.0,0.0,0.0,8.86,0.018,0.0,0.0,2.7091,2.7365,1.0024,0.0,0.0,0.0,0.0,0.0002,0.0001
03.10,05:00,0.8258,4.9092,4.0426,4.9092,0.1591,0.0269,1.6998,0.1375,0.1375,0.0,0.0,0.0,8.89,0.018,0.0,0.0,4.0426,4.0834,1.4958,0.0,0.0,0.0,0.0,0.0,0.0
03.10,06:00,0.803,5.9347,5.0804,5.9347,0.1547,0.0269,2.0793,0.1662,0.1662,0.0,0.0,0.0,8.87,0.018,0.0,0.0,5.0804,5.1317,1.8797,0.0,0.0,0.0,0.0,0.0,0.0
03.10,07:00,1.1857,6.0516,4.8173,6.0516,0.2284,0.0269,2.0557,0.1694,0.1694,0.0,0.0,0.0,9.2,0.018,0.0,0.0,4.8173,4.866,1.7824,0.0,0.0,0.0,0.0,0.0,0.0
03.10,08:00,1.2402,5.6607,4.3763,5.4898,0.206,0.0269,1.8718,0.1537,0.1584,0.1709,0.0,0.0,9.99,0.018,0.0017,0.004682,4.3763,4.4205,1.6192,0.0,0.0,0.0,0.0,0.0,0.0
03.10,09:00,1.125,5.296,4.1293,4.8144,0.124,0.0269,1.7015,0.1348,0.148,0.4816,0.0,0.0,11.65,0.018,0.0048,0.013195,4.1293,4.171,1.5278,0.0,0.0,0.0,0.0,0.0,0.0
03.10,10:00,0.8761,4.8139,3.8984,3.9125,0.0,0.0269,1.4963,0.1095,0.1342,0.9014,0.0,0.0,14.35,0.018,0.009,0.024699,3.8984,3.9378,1.4424,0.0,0.0,0.0,0.0,0.0,0.0
03.10,11:00,0.7676,4.5321,3.7269,3.4666,0.0,0.0269,1.4345,0.0971,0.1263,1.0655,0.0,0.0,15.79,0.018,0.0107,0.029194,3.7269,3.7645,1.379,0.0,0.0,0.0,0.0,0.0,0.0
03.10,12:00,0.9667,4.6503,3.6467,3.4849,0.0,0.0269,1.4058,0.0976,0.1295,1.1653,0.0,0.0,17.19,0.018,0.0117,0.03193,3.6467,3.6835,1.3493,0.0,0.0,0.0,0.0,0.0,0.0
03.10,13:00,1.0351,4.6245,3.5535,4.3234,0.1414,0.0269,1.5041,0.1211,0.1293,0.3011,0.0,0.0,12.02,0.018,0.003,0.00825,3.5535,3.5894,1.3148,0.0,0.0,0.0,0.0,0.0,0.0
03.10,14:00,1.1907,4.8275,3.6004,4.6295,0.1913,0.0269,1.5703,0.1296,0.1351,0.198,0.0,0.0,11.41,0.018,0.002,0.005425,3.6004,3.6368,1.3321,0.0,0.0,0.0,0.0,0.0,0.0
03.10,15:00,1.1029,4.8203,3.6802,4.7617,0.2012,0.0269,1.6084,0.1333,0.1349,0.0586,0.0,0.0,10.29,0.018,0.0006,0.001607,3.6802,3.7174,1.3617,0.0,0.0,0.0,0.0,0.0,0.0
03.10,16:00,0.9854,4.8682,3.844,4.8682,0.1898,0.0269,1.657,0.1363,0.1363,0.0,0.0,0.0,10.18,0.018,0.0,0.0,3.844,3.8828,1.4223,0.0,0.0,0.0,0.0,0.0,0.0
03.10,17:00,0.8774,4.976,4.0576,4.976,0.169,0.0269,1.7152,0.1393,0.1393,0.0,0.0,0.0,10.6,0.018,0.0,0.0,4.0576,4.0986,1.5013,0.0,0.0,0.0,0.0,0.0,0.0
03.10,18:00,0.7922,4.9777,4.1437,4.9777,0.1526,0.0269,1.7307,0.1394,0.1394,0.0,0.0,0.0,11.13,0.018,0.0,0.0,4.1437,4.1856,1.5332,0.0,0.0,0.0,0.0,0.0,0.0
03.10,19:00,0.642,4.8825,4.1981,4.8825,0.1237,0.0269,1.7219,0.1367,0.1367,0.0,0.0,0.0,12.07,0.018,0.0,0.0,4.1981,4.2405,1.5533,0.0,0.0,0.0,0.0,0.0,0.0
03.10,20:00,0.5809,4.6936,4.0715,4.6936,0.1119,0.0269,1.6633,0.1314,0.1314,0.0,0.0,0.0,12.15,0.018,0.0,0.0,4.0715,4.1126,1.5065,0.0,0.0,0.0,0.0,0.0,0.0
03.10,21:00,0.4779,4.1242,3.6098,4.1242,0.0921,0.0269,1.4726,0.1155,0.1155,0.0,0.0,0.0,11.99,0.018,0.0,0.0,3.6098,3.6463,1.3356,0.0,0.0,0.0,0.0,0.0,0.0
03.10,22:00,0.4483,3.09,2.6153,3.09,0.0864,0.0269,1.0989,0.0865,0.0865,0.0,0.0,0.0,11.63,0.018,0.0,0.0,2.6153,2.6417,0.9677,0.0,0.0,0.0,0.0,0.0,0.0
03.10,23:00,0.3666,3.9919,1.9655,3.9919,0.0706,0.0269,0.8428,0.1118,0.1118,0.0,0.0,0.0,11.26,0.018,0.0,0.0,1.9655,1.9854,0.7272,0.0,1.64,50.0,0.0,0.0,0.0
04.10,00:00,0.3755,2.0855,1.6929,0.5357,0.0,0.0269,1.378,0.015,0.032,0.0,0.0,0.0,11.13,0.018,0.0,0.0,1.6929,1.71,0.6264,0.0,0.1754,5.35,0.0,1.5498,0.7067
04.10,01:00,0.4032,2.2134,1.7921,2.0477,0.0457,0.0269,0.8293,0.0573,0.0592,0.0,0.0,0.0,11.28,0.018,0.0,0.0,1.7921,1.8102,0.6631,0.0,0.0188,0.57,0.0,0.1657,0.0756
04.10,02:00,0.5212,2.3903,1.8504,2.3725,0.097,0.0269,0.8346,0.0664,0.0666,0.0,0.0,0.0,11.15,0.018,0.0,0.0,1.8504,1.8691,0.6846,0.0,0.002,0.06,0.0,0.0177,0.0081
04.10,03:00,0.6332,2.7048,2.0509,2.7029,0.1216,0.0269,0.9262,0.0757,0.0757,0.0,0.0,0.0,10.81,0.018,0.0,0.0,2.0509,2.0716,0.7588,0.0,0.0002,0.01,0.0,0.0019,0.0009
04.10,04:00,0.5919,3.2853,2.6664,3.2851,0.114,0.0269,1.1456,0.092,0.092,0.0,0.0,0.0,10.27,0.018,0.0,0.0,2.6664,2.6933,0.9866,0.0,0.0,0.0,0.0,0.0002,0.0001
04.10,05:00,0.5594,4.6122,4.0122,4.6121,0.1078,0.0269,1.6372,0.1291,0.1291,0.0,0.0,0.0,10.13,0.018,0.0,0.0,4.0122,4.0527,1.4845,0.0,0.0,0.0,0.0,0.0,0.0
04.10,06:00,0.6101,5.6921,5.0312,5.6921,0.1175,0.0269,2.024,0.1594,0.1594,0.0,0.0,0.0,9.88,0.018,0.0,0.0,5.0312,5.082,1.8615,0.0,0.0,0.0,0.0,0.0,0.0
04.10,07:00,0.7394,5.5883,4.8004,5.5883,0.1425,0.0269,1.9635,0.1565,0.1565,0.0,0.0,0.0,9.8,0.018,0.0,0.0,4.8004,4.8489,1.7761,0.0,0.0,0.0,0.0,0.0,0.0
04.10,08:00,0.7895,5.1695,4.3362,4.3658,0.0,0.0269,1.6573,0.1222,0.1443,0.8036,0.0,0.0,14.52,0.018,0.008,0.022019,4.3362,4.38,1.6044,0.0,0.0,0.0,0.0,0.0,0.0
04.10,09:00,0.6962,4.7955,4.0583,4.2986,0.0384,0.0269,1.5898,0.1204,0.134,0.497,0.0,0.0,13.3,0.018,0.005,0.013616,4.0583,4.0993,1.5016,0.0,0.0,0.0,0.0,0.0,0.0
04.10,10:00,0.6132,4.4489,3.7973,3.0259,0.0,0.0269,1.4641,0.0847,0.1237,1.423,0.0,0.0,19.55,0.018,0.0142,0.038989,3.7973,3.8357,1.405,0.0,0.0,0.0,0.0,0.0,0.0
04.10,11:00,0.6149,4.2682,3.6167,2.2094,0.0,0.0269,1.4037,0.0619,0.1183,2.0587,0.0,0.0,24.34,0.018,0.0206,0.056409,3.6167,3.6532,1.3382,0.0,0.0,0.0,0.0,0.0,0.0
04.10,12:00,0.6563,4.2388,3.5467,1.3801,0.0,0.0269,1.3858,0.0386,0.117,2.8588,0.0,0.0,30.01,0.018,0.0286,0.07833,3.5467,3.5825,1.3123,0.0,0.0,0.0,0.0,0.0,0.0
04.10,13:00,0.7666,4.2685,3.4669,2.9376,0.0,0.0269,1.341,0.0823,0.1187,1.3309,0.0,0.0,20.26,0.018,0.0133,0.036467,3.4669,3.5019,1.2828,0.0,0.0,0.0,0.0,0.0,0.0
04.10,14:00,1.1578,4.6956,3.5024,3.8108,0.0526,0.0269,1.4022,0.1067,0.1309,0.8848,0.0,0.0,17.18,0.018,0.0088,0.024243,3.5024,3.5378,1.2959,0.0,0.0,0.0,0.0,0.0,0.0
04.10,15:00,1.1503,4.7794,3.5928,4.2961,0.1285,0.0269,1.5076,0.1203,0.1335,0.4833,0.0,0.0,14.42,0.018,0.0048,0.013243,3.5928,3.6291,1.3293,0.0,0.0,0.0,0.0,0.0,0.0
04.10,16:00,1.0027,4.798,3.7574,4.798,0.1932,0.0269,1.6283,0.1343,0.1343,0.0,0.0,0.0,10.38,0.018,0.0,0.0,3.7574,3.7954,1.3902,0.0,0.0,0.0,0.0,0.0,0.0
04.10,17:00,0.9122,4.9502,3.9976,4.9502,0.1757,0.0269,1.6998,0.1386,0.1386,0.0,0.0,0.0,9.15,0.018,0.0,0.0,3.9976,4.038,1.4791,0.0,0.0,0.0,0.0,0.0,0.0
04.10,18:00,0.7297,4.8738,4.1027,4.8738,0.1406,0.0269,1.7035,0.1365,0.1365,0.0,0.0,0.0,8.55,0.018,0.0,0.0,4.1027,4.1441,1.518,0.0,0.0,0.0,0.0,0.0,0.0
04.10,19:00,0.5612,4.7806,4.1772,4.7806,0.1081,0.0269,1.6986,0.1339,0.1339,0.0,0.0,0.0,8.1,0.018,0.0,0.0,4.1772,4.2194,1.5456,0.0,0.0,0.0,0.0,0.0,0.0
04.10,20:00,0.4694,4.5505,4.0403,4.5505,0.0904,0.0269,1.6302,0.1274,0.1274,0.0,0.0,0.0,7.69,0.018,0.0,0.0,4.0403,4.0811,1.4949,0.0,0.0,0.0,0.0,0.0,0.0
04.10,21:00,0.3623,3.9771,3.5787,3.9771,0.0698,0.0269,1.4388,0.1114,0.1114,0.0,0.0,0.0,7.52,0.018,0.0,0.0,3.5787,3.6148,1.3241,0.0,0.0,0.0,0.0,0.0,0.0
04.10,22:00,0.4021,2.9837,2.5558,2.9837,0.0775,0.0269,1.068,0.0835,0.0835,0.0,0.0,0.0,7.69,0.018,0.0,0.0,2.5558,2.5816,0.9456,0.0,0.0,0.0,0.0,0.0,0.0
04.10,23:00,0.3537,3.8906,1.8779,3.8906,0.0682,0.0269,0.8079,0.1089,0.1089,0.0,0.0,0.0,7.58,0.018,0.0,0.0,1.8779,1.8969,0.6948,0.0,1.64,50.0,0.0,0.0,0.0
05.10,00:00,0.377,2.0194,1.626,0.4696,0.0,0.0269,1.3532,0.0131,0.0302,0.0,0.0,0.0,7.75,0.018,0.0,0.0,1.626,1.6424,0.6016,0.0,0.1754,5.35,0.0,1.5498,0.7067
05.10,01:00,0.5241,2.2438,1.7025,2.0781,0.069,0.0269,0.8194,0.0582,0.06,0.0,0.0,0.0,7.5,0.018,0.0,0.0,1.7025,1.7197,0.6299,0.0,0.0188,0.57,0.0,0.1657,0.0756
05.10,02:00,0.5985,2.3337,1.7179,2.316,0.1119,0.0269,0.8005,0.0648,0.065,0.0,0.0,0.0,8.0,0.018,0.0,0.0,1.7179,1.7353,0.6356,0.0,0.002,0.06,0.0,0.0177,0.0081
05.10,03:00,0.5451,2.51,1.9452,2.5081,0.1047,0.0269,0.8701,0.0702,0.0702,0.0,0.0,0.0,8.67,0.018,0.0,0.0,1.9452,1.9648,0.7197,0.0,0.0002,0.01,0.0,0.0019,0.0009
05.10,04:00,0.5647,3.126,2.5357,3.1258,0.1087,0.0269,1.0919,0.0875,0.0875,0.0,0.0,0.0,9.15,0.018,0.0,0.0,2.5357,2.5613,0.9382,0.0,0.0,0.0,0.0,0.0002,0.0001
05.10,05:00,0.5515,4.3336,3.7443,4.3336,0.1062,0.0269,1.5365,0.1213,0.1213,0.0,0.0,0.0,9.53,0.018,0.0,0.0,3.7443,3.7821,1.3854,0.0,0.0,0.0,0.0,0.0,0.0
05.10,06:00,0.555,5.3986,4.7952,5.3986,0.1069,0.0269,1.9261,0.1512,0.1512,0.0,0.0,0.0,9.79,0.018,0.0,0.0,4.7952,4.8436,1.7742,0.0,0.0,0.0,0.0,0.0,0.0
05.10,07:00,0.6038,5.2279,4.5778,5.2279,0.1163,0.0269,1.855,0.1464,0.1464,0.0,0.0,0.0,9.95,0.018,0.0,0.0,4.5778,4.624,1.6938,0.0,0.0,0.0,0.0,0.0,0.0
05.10,08:00,0.6353,4.7859,4.1091,4.2797,0.0249,0.0269,1.5952,0.1198,0.1337,0.5062,0.0,0.0,13.05,0.018,0.0051,0.01387,4.1091,4.1506,1.5204,0.0,0.0,0.0,0.0,0.0,0.0
05.10,09:00,0.609,4.4702,3.8226,2.8281,0.0,0.0269,1.4757,0.0792,0.1242,1.6421,0.0,0.0,20.84,0.018,0.0164,0.044994,3.8226,3.8612,1.4144,0.0,0.0,0.0,0.0,0.0,0.0
05.10,10:00,0.5308,4.1915,3.6241,2.9302,0.0,0.0269,1.3984,0.082,0.1166,1.2612,0.0,0.0,19.36,0.018,0.0126,0.034558,3.6241,3.6607,1.3409,0.0,0.0,0.0,0.0,0.0,0.0
05.10,11:00,0.5776,4.0085,3.3966,1.8762,0.0,0.0269,1.323,0.0525,0.111,2.1323,0.0,0.0,25.67,0.018,0.0213,0.058426,3.3966,3.4309,1.2567,0.0,0.0,0.0,0.0,0.0,0.0
05.10,12:00,0.6968,4.0685,3.338,2.1309,0.0,0.0269,1.2993,0.0597,0.1128,1.9376,0.0,0.0,24.29,0.018,0.0194,0.05309,3.338,3.3717,1.2351,0.0,0.0,0.0,0.0,0.0,0.0
05.10,13:00,0.8454,4.1324,3.2541,2.9514,0.0,0.0269,1.2607,0.0826,0.115,1.181,0.0,0.0,19.33,0.018,0.0118,0.032358,3.2541,3.287,1.204,0.0,0.0,0.0,0.0,0.0,0.0
05.10,14:00,1.1519,4.572,3.3859,4.0253,0.1166,0.0269,1.4197,0.1127,0.1277,0.5467,0.0,0.0,15.12,0.018,0.0055,0.01498,3.3859,3.4201,1.2528,0.0,0.0,0.0,0.0,0.0,0.0
05.10,15:00,1.2078,4.7006,3.4578,3.8393,0.0668,0.0269,1.3997,0.1075,0.1311,0.8613,0.0,0.0,16.63,0.018,0.0086,0.023599,3.4578,3.4927,1.2794,0.0,0.0,0.0,0.0,0.0,0.0
05.10,16:00,1.1102,4.7568,3.6101,4.7568,0.2139,0.0269,1.5945,0.1332,0.1332,0.0,0.0,0.0,10.63,0.018,0.0,0.0,3.6101,3.6466,1.3357,0.0,0.0,0.0,0.0,0.0,0.0
05.10,17:00,1.0974,4.9231,3.7874,4.9231,0.2114,0.0269,1.6577,0.1378,0.1378,0.0,0.0,0.0,9.97,0.018,0.0,0.0,3.7874,3.8257,1.4013,0.0,0.0,0.0,0.0,0.0,0.0
05.10,18:00,0.7882,4.7196,3.8921,4.7196,0.1518,0.0269,1.6368,0.1321,0.1321,0.0,0.0,0.0,9.69,0.018,0.0,0.0,3.8921,3.9314,1.4401,0.0,0.0,0.0,0.0,0.0,0.0
05.10,19:00,0.661,4.6404,3.9396,4.6404,0.1274,0.0269,1.6299,0.1299,0.1299,0.0,0.0,0.0,9.85,0.018,0.0,0.0,3.9396,3.9794,1.4577,0.0,0.0,0.0,0.0,0.0,0.0
05.10,20:00,0.5642,4.41,3.8073,4.41,0.1087,0.0269,1.5623,0.1235,0.1235,0.0,0.0,0.0,9.44,0.018,0.0,0.0,3.8073,3.8458,1.4087,0.0,0.0,0.0,0.0,0.0,0.0
05.10,21:00,0.5271,3.9532,3.3918,3.9532,0.1016,0.0269,1.4014,0.1107,0.1107,0.0,0.0,0.0,9.07,0.018,0.0,0.0,3.3918,3.4261,1.255,0.0,0.0,0.0,0.0,0.0,0.0
05.10,22:00,0.5236,2.9633,2.4153,2.9633,0.1009,0.0269,1.0394,0.083,0.083,0.0,0.0,0.0,8.99,0.018,0.0,0.0,2.4153,2.4397,0.8937,0.0,0.0,0.0,0.0,0.0,0.0
05.10,23:00,0.4907,3.9094,1.7609,3.9094,0.0945,0.0269,0.791,0.1095,0.1095,0.0,0.0,0.0,8.96,0.018,0.0,0.0,1.7609,1.7787,0.6515,0.0,1.64,50.0,0.0,0.0,0.0
06.10,00:00,0.5127,2.1975,1.6679,0.6477,0.0,0.0269,1.3687,0.0181,0.0352,0.0,0.0,0.0,8.73,0.018,0.0,0.0,1.6679,1.6847,0.6171,0.0,0.1754,5.35,0.0,1.5498,0.7067
06.10,01:00,0.4954,2.2984,1.785,2.1327,0.0635,0.0269,0.8444,0.0597,0.0615,0.0,0.0,0.0,8.35,0.018,0.0,0.0,1.785,1.803,0.6604,0.0,0.0188,0.57,0.0,0.1657,0.0756
06.10,02:00,0.6367,2.5167,1.8612,2.499,0.1193,0.0269,0.8609,0.07,0.0702,0.0,0.0,0.0,8.26,0.018,0.0,0.0,1.8612,1.88,0.6886,0.0,0.002,0.06,0.0,0.0177,0.0081
06.10,03:00,0.6056,2.7648,2.1376,2.7629,0.1163,0.0269,0.953,0.0774,0.0774,0.0,0.0,0.0,8.01,0.018,0.0,0.0,2.1376,2.1592,0.7909,0.0,0.0002,0.01,0.0,0.0019,0.0009
06.10,04:00,0.5455,3.338,2.7646,3.3378,0.105,0.0269,1.1729,0.0935,0.0935,0.0,0.0,0.0,7.79,0.018,0.0,0.0,2.7646,2.7925,1.0229,0.0,0.0,0.0,0.0,0.0002,0.0001
06.10,05:00,0.6095,4.6348,3.9851,4.6348,0.1174,0.0269,1.6368,0.1298,0.1298,0.0,0.0,0.0,7.54,0.018,0.0,0.0,3.9851,4.0254,1.4745,0.0,0.0,0.0,0.0,0.0,0.0
06.10,06:00,0.673,5.5736,4.8516,5.5736,0.1297,0.0269,1.9696,0.1561,0.1561,0.0,0.0,0.0,7.42,0.018,0.0,0.0,4.8516,4.9006,1.7951,0.0,0.0,0.0,0.0,0.0,0.0
06.10,07:00,0.6734,5.3765,4.656,5.3765,0.1297,0.0269,1.8974,0.1505,0.1505,0.0,0.0,0.0,7.17,0.018,0.0,0.0,4.656,4.703,1.7227,0.0,0.0,0.0,0.0,0.0,0.0
06.10,08:00,0.7492,4.9689,4.1775,4.9553,0.1417,0.0269,1.7324,0.1387,0.1391,0.0136,0.0,0.0,7.07,0.018,0.0001,0.000373,4.1775,4.2197,1.5457,0.0,0.0,0.0,0.0,0.0,0.0
06.10,09:00,0.7507,4.6851,3.8951,4.5763,0.1237,0.0269,1.6108,0.1281,0.1311,0.1088,0.0,0.0,8.07,0.018,0.0011,0.002982,3.8951,3.9344,1.4412,0.0,0.0,0.0,0.0,0.0,0.0
06.10,10:00,0.6289,4.3307,3.6648,2.6239,0.0,0.0269,1.4179,0.0735,0.1202,1.7068,0.0,0.0,18.79,0.018,0.0171,0.046767,3.6648,3.7018,1.356,0.0,0.0,0.0,0.0,0.0,0.0
06.10,11:00,0.603,4.1193,3.4811,3.7451,0.0441,0.0269,1.3807,0.1049,0.1151,0.3742,0.0,0.0,10.68,0.018,0.0037,0.010252,3.4811,3.5163,1.288,0.0,0.0,0.0,0.0,0.0,0.0
06.10,12:00,0.6523,4.1137,3.4268,3.8431,0.0735,0.0269,1.389,0.1076,0.115,0.2706,0.0,0.0,10.44,0.018,0.0027,0.007416,3.4268,3.4614,1.2679,0.0,0.0,0.0,0.0,0.0,0.0
06.10,13:00,0.7644,4.1592,3.3609,2.5367,0.0,0.0269,1.3047,0.071,0.1155,1.6225,0.0,0.0,18.96,0.018,0.0162,0.044458,3.3609,3.3948,1.2435,0.0,0.0,0.0,0.0,0.0,0.0
06.10,14:00,1.0525,4.5063,3.4193,4.005,0.1062,0.0269,1.4212,0.1121,0.1259,0.5013,0.0,0.0,11.76,0.018,0.005,0.013735,3.4193,3.4538,1.2651,0.0,0.0,0.0,0.0,0.0,0.0
06.10,15:00,1.0141,4.5625,3.5129,3.8112,0.0506,0.0269,1.4028,0.1067,0.1273,0.7513,0.0,0.0,12.66,0.018,0.0075,0.020585,3.5129,3.5484,1.2998,0.0,0.0,0.0,0.0,0.0,0.0
06.10,16:00,0.9154,4.6422,3.6895,4.6422,0.1764,0.0269,1.5864,0.13,0.13,0.0,0.0,0.0,7.23,0.018,0.0,0.0,3.6895,3.7268,1.3651,0.0,0.0,0.0,0.0,0.0,0.0
06.10,17:00,0.9205,4.8725,3.9124,4.8725,0.1773,0.0269,1.6698,0.1364,0.1364,0.0,0.0,0.0,6.75,0.018,0.0,0.0,3.9124,3.9519,1.4476,0.0,0.0,0.0,0.0,0.0,0.0
06.10,18:00,0.7943,4.8604,4.0254,4.8604,0.153,0.0269,1.6873,0.1361,0.1361,0.0,0.0,0.0,6.55,0.018,0.0,0.0,4.0254,4.0661,1.4894,0.0,0.0,0.0,0.0,0.0,0.0
06.10,19:00,0.5958,4.7185,4.0814,4.7185,0.1148,0.0269,1.6698,0.1321,0.1321,0.0,0.0,0.0,6.91,0.018,0.0,0.0,4.0814,4.1226,1.5101,0.0,0.0,0.0,0.0,0.0,0.0
06.10,20:00,0.4616,4.4482,3.9468,4.4482,0.0889,0.0269,1.5941,0.1246,0.1246,0.0,0.0,0.0,7.17,0.018,0.0,0.0,3.9468,3.9867,1.4603,0.0,0.0,0.0,0.0,0.0,0.0
06.10,21:00,0.4574,4.0169,3.5239,4.0169,0.0881,0.0269,1.4369,0.1125,0.1125,0.0,0.0,0.0,7.34,0.018,0.0,0.0,3.5239,3.5595,1.3038,0.0,0.0,0.0,0.0,0.0,0.0
06.10,22:00,0.4897,3.026,2.5109,3.026,0.0943,0.0269,1.0683,0.0847,0.0847,0.0,0.0,0.0,7.43,0.018,0.0,0.0,2.5109,2.5363,0.929,0.0,0.0,0.0,0.0,0.0,0.0
06.10,23:00,0.4272,3.9462,1.8602,3.9462,0.0823,0.0269,0.8155,0.1105,0.1105,0.0,0.0,0.0,7.42,0.018,0.0,0.0,1.8602,1.879,0.6883,0.0,1.64,50.0,0.0,0.0,0.0
07.10,00:00,0.4441,2.1043,1.6436,0.5545,0.0,0.0269,1.3597,0.0155,0.0326,0.0,0.0,0.0,7.46,0.018,0.0,0.0,1.6436,1.6602,0.6081,0.0,0.1754,5.35,0.0,1.5498,0.7067
07.10,01:00,0.4713,2.2451,1.7561,2.0793,0.0589,0.0269,0.8291,0.0582,0.06,0.0,0.0,0.0,7.38,0.018,0.0,0.0,1.7561,1.7738,0.6498,0.0,0.0188,0.57,0.0,0.1657,0.0756
07.10,02:00,0.5384,2.3728,1.8161,2.3551,0.1003,0.0269,0.8252,0.0659,0.0661,0.0,0.0,0.0,7.38,0.018,0.0,0.0,1.8161,1.8344,0.672,0.0,0.002,0.06,0.0,0.0177,0.0081
07.10,03:00,0.6333,2.6768,2.0231,2.6749,0.1216,0.0269,0.9159,0.0749,0.0749,0.0,0.0,0.0,7.39,0.018,0.0,0.0,2.0231,2.0435,0.7485,0.0,0.0002,0.01,0.0,0.0019,0.0009
07.10,04:00,0.4746,3.1512,2.6498,3.151,0.0914,0.0269,1.1168,0.0882,0.0882,0.0,0.0,0.0,7.38,0.018,0.0,0.0,2.6498,2.6766,0.9804,0.0,0.0,0.0,0.0,0.0002,0.0001
07.10,05:00,0.5396,4.5717,3.9918,4.5717,0.104,0.0269,1.6258,0.128,0.128,0.0,0.0,0.0,7.39,0.018,0.0,0.0,3.9918,4.0321,1.477,0.0,0.0,0.0,0.0,0.0,0.0
07.10,06:00,0.527,5.5738,4.9964,5.5738,0.1015,0.0269,1.9951,0.1561,0.1561,0.0,0.0,0.0,7.28,0.018,0.0,0.0,4.9964,5.0469,1.8487,0.0,0.0,0.0,0.0,0.0,0.0
07.10,07:00,0.5813,5.3755,4.7463,5.3755,0.112,0.0269,1.913,0.1505,0.1505,0.0,0.0,0.0,7.24,0.018,0.0,0.0,4.7463,4.7942,1.7561,0.0,0.0,0.0,0.0,0.0,0.0
07.10,08:00,0.5795,4.8663,4.2439,4.8481,0.1081,0.0269,1.7235,0.1357,0.1362,0.0182,0.0,0.0,6.97,0.018,0.0002,0.000499,4.2439,4.2868,1.5702,0.0,0.0,0.0,0.0,0.0,0.0
07.10,09:00,0.5514,4.5556,3.9642,4.5011,0.0957,0.0269,1.6079,0.126,0.1275,0.0546,0.0,0.0,7.17,0.018,0.0005,0.001495,3.9642,4.0042,1.4668,0.0,0.0,0.0,0.0,0.0,0.0
07.10,10:00,0.5194,4.2737,3.7168,3.5475,0.0,0.0269,1.4274,0.0993,0.1192,0.7262,0.0,0.0,11.61,0.018,0.0073,0.019899,3.7168,3.7543,1.3752,0.0,0.0,0.0,0.0,0.0,0.0
07.10,11:00,0.6082,4.1859,3.5419,3.3974,0.0,0.0269,1.3633,0.0951,0.1167,0.7884,0.0,0.0,12.1,0.018,0.0079,0.021604,3.5419,3.5777,1.3105,0.0,0.0,0.0,0.0,0.0,0.0
