timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,heat_pump_heat_kwh,heat_pump_electric_demand_kwh,cost_heat_pump_eur,emissions_heat_pump_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur,tess_soc_kwh,tess_soc_pct,tess_charge_kwh,tess_discharge_kwh,cost_tess_eur,emissions_tess_kg
20.11,16:00,1.3384,3.2463,4.1514,3.2372,0.2561,0.0269,0.9581,0.0906,0.0909,0.0091,0.0,0.0,3.59,0.018,0.0001,0.000251,4.541,1.908,0.613,0.0,0.0,0.0,0.0,0.0,0.0,1.9347,8.6,2.151,1.7614,0.044,0.0
20.11,17:00,1.0661,3.1552,4.3361,3.1552,0.2054,0.0269,0.9594,0.0883,0.0883,0.0,0.0,0.0,3.21,0.018,0.0,0.0,4.9302,2.0891,0.6656,0.0,0.0,0.0,0.0,0.0,0.0,2.1006,9.34,2.3353,1.7413,0.0435,0.0
20.11,18:00,0.9232,3.0858,4.5539,3.0858,0.1779,0.0269,0.9532,0.0864,0.0864,0.0,0.0,0.0,3.27,0.018,0.0,0.0,5.0605,2.1626,0.6832,0.0,0.0,0.0,0.0,0.0,0.0,2.1561,9.58,2.3971,1.8905,0.0473,0.0
20.11,19:00,0.7034,2.8951,4.6282,2.8951,0.1355,0.0269,0.9183,0.0811,0.0811,0.0,0.0,0.0,3.69,0.018,0.0,0.0,5.1067,2.1917,0.6894,0.0,0.0,0.0,0.0,0.0,0.0,2.1758,9.67,2.419,1.9405,0.0485,0.0
20.11,20:00,0.5397,2.7474,4.6656,2.7474,0.104,0.0269,0.8923,0.0769,0.0769,0.0,0.0,0.0,3.51,0.018,0.0,0.0,5.1441,2.2078,0.6945,0.0,0.0,0.0,0.0,0.0,0.0,2.1917,9.74,2.4367,1.9582,0.049,0.0
20.11,21:00,0.6046,2.6919,4.5212,2.6919,0.1165,0.0269,0.8644,0.0754,0.0754,0.0,0.0,0.0,3.52,0.018,0.0,0.0,4.8425,2.0873,0.6537,0.0,0.0,0.0,0.0,0.0,0.0,2.0632,9.17,2.2938,1.9725,0.0493,0.0
20.11,22:00,0.5651,2.3317,4.0139,2.3317,0.1089,0.0269,0.7535,0.0653,0.0653,0.0,0.0,0.0,3.43,0.018,0.0,0.0,4.0983,1.7665,0.5533,0.0,0.0,0.0,0.0,0.0,0.0,1.7461,7.76,1.9413,1.8569,0.0464,0.0
20.11,23:00,0.5955,7.7472,13.0804,3.3534,0.1147,0.0269,1.9177,0.0939,0.0939,0.0,0.0,0.0,3.31,0.018,0.0,0.0,12.732,5.5117,1.7188,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2232,1.5715,0.0393,0.0
21.11,00:00,0.5732,0.5732,2.2581,0.0,0.0,0.0269,0.3627,0.0,0.0063,0.0,0.0,0.0,3.06,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0982,33.48,0.0,0.5732,0.2614,8.7358,38.83,0.0,2.2581,0.0565,0.0
21.11,01:00,0.5044,0.5044,1.8924,0.0,0.0,0.0269,0.3222,0.0,0.0055,0.0,0.0,0.0,2.77,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.6216,18.95,0.0,0.5044,0.23,6.6291,29.46,0.0,1.8924,0.0473,0.0
21.11,02:00,0.5853,0.5853,2.0031,0.0,0.0,0.0269,0.3619,0.0,0.0064,0.0,0.0,0.0,2.63,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0685,2.09,0.0,0.5853,0.2669,4.4008,19.56,0.0,2.0031,0.0501,0.0
21.11,03:00,0.6892,0.6892,2.0656,0.6245,0.1203,0.0269,0.2463,0.0175,0.0182,0.0,0.0,0.0,2.35,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,0.22,0.0,0.0647,0.0295,2.1044,9.35,0.0,2.0656,0.0516,0.0
21.11,04:00,0.7691,1.0817,2.2757,1.0748,0.1468,0.0269,0.3402,0.0301,0.0302,0.0,0.0,0.0,1.92,0.018,0.0,0.0,0.7253,0.3126,0.0979,0.0,0.0008,0.02,0.0,0.0069,0.0032,0.309,1.37,0.3435,1.894,0.0473,0.0
21.11,05:00,0.734,2.8943,2.916,2.8936,0.1413,0.0269,0.8701,0.081,0.081,0.0,0.0,0.0,1.69,0.018,0.0,0.0,5.012,2.1603,0.6766,0.0,0.0001,0.0,0.0,0.0007,0.0003,2.1354,9.49,2.3741,0.2781,0.007,0.0
21.11,06:00,0.7562,2.7164,4.3154,2.7163,0.1457,0.0269,0.8526,0.0761,0.0761,0.0,0.0,0.0,1.35,0.018,0.0,0.0,4.5477,1.9602,0.6139,0.0,0.0,0.0,0.0,0.0001,0.0,1.9376,8.61,2.1542,1.9219,0.048,0.0
21.11,07:00,0.7027,3.7138,5.4364,3.7138,0.1354,0.0269,1.171,0.104,0.104,0.0,0.0,0.0,0.22,0.018,0.0,0.0,7.0159,3.0111,0.9471,0.0,0.0,0.0,0.0,0.0,0.0,2.9892,13.29,3.3233,1.7438,0.0436,0.0
21.11,08:00,0.8083,2.7794,5.1385,2.7055,0.1415,0.0269,0.8824,0.0758,0.0778,0.0738,0.0,0.0,0.27,0.018,0.0007,0.002023,4.6516,1.971,0.628,0.0,0.0,0.0,0.0,0.0,0.0,1.9819,8.81,2.2034,2.6903,0.0673,0.0
21.11,09:00,0.7168,3.0021,4.6704,2.8318,0.1053,0.0269,0.9369,0.0793,0.084,0.1703,0.0,0.0,1.61,0.018,0.0017,0.004666,5.4847,2.2853,0.7404,0.0,0.0,0.0,0.0,0.0,0.0,2.3368,10.39,2.598,1.7837,0.0446,0.0
21.11,10:00,0.6593,2.4496,4.3929,2.2203,0.0828,0.0269,0.7699,0.0622,0.0685,0.2294,0.0,0.0,3.12,0.018,0.0023,0.006285,4.3505,1.7903,0.5873,0.0,0.0,0.0,0.0,0.0,0.0,1.8536,8.24,2.0608,2.1031,0.0526,0.0
21.11,11:00,0.6187,2.5373,4.1422,2.2809,0.0698,0.0269,0.7935,0.0639,0.0709,0.2564,0.0,0.0,3.88,0.018,0.0026,0.007026,4.7005,1.9186,0.6346,0.0,0.0,0.0,0.0,0.0,0.0,2.0027,8.9,2.2266,1.6682,0.0417,0.0
21.11,12:00,0.6701,2.3289,3.9589,2.0224,0.0701,0.0269,0.7162,0.0566,0.065,0.3065,0.0,0.0,4.39,0.018,0.0031,0.008397,4.0973,1.6588,0.5531,0.0,0.0,0.0,0.0,0.0,0.0,1.7457,7.76,1.9408,1.8024,0.0451,0.0
21.11,13:00,0.7216,2.4919,3.8818,2.1993,0.0827,0.0269,0.7624,0.0616,0.0696,0.2927,0.0,0.0,4.45,0.018,0.0029,0.008019,4.3903,1.7703,0.5927,0.0,0.0,0.0,0.0,0.0,0.0,1.8705,8.31,2.0796,1.5711,0.0393,0.0
21.11,14:00,0.9151,2.5287,3.7897,2.0487,0.0838,0.0269,0.7159,0.0574,0.0705,0.48,0.0,0.0,5.61,0.018,0.0048,0.013151,4.0018,1.6136,0.5402,0.0,0.0,0.0,0.0,0.0,0.0,1.705,7.58,1.8956,1.6835,0.0421,0.0
21.11,15:00,1.2458,3.026,3.8487,2.5586,0.15,0.0269,0.8315,0.0716,0.0844,0.4674,0.0,0.0,5.45,0.018,0.0047,0.012806,4.397,1.7801,0.5936,0.0,0.0,0.0,0.0,0.0,0.0,1.8734,8.33,2.0828,1.5345,0.0384,0.0
21.11,16:00,1.0978,2.8488,3.9439,2.8304,0.208,0.0269,0.8743,0.0793,0.0798,0.0184,0.0,0.0,2.31,0.018,0.0002,0.000504,4.29,1.751,0.5791,0.0,0.0,0.0,0.0,0.0,0.0,1.8278,8.12,2.0321,1.686,0.0422,0.0
21.11,17:00,0.9714,2.9117,4.1265,2.9117,0.1872,0.0269,0.9097,0.0815,0.0815,0.0,0.0,0.0,1.51,0.018,0.0,0.0,4.7149,1.9403,0.6365,0.0,0.0,0.0,0.0,0.0,0.0,2.0088,8.93,2.2334,1.645,0.0411,0.0
21.11,18:00,0.8754,2.8873,4.3598,2.8873,0.1687,0.0269,0.9133,0.0808,0.0808,0.0,0.0,0.0,1.03,0.018,0.0,0.0,4.8486,2.0118,0.6546,0.0,0.0,0.0,0.0,0.0,0.0,2.0658,9.18,2.2967,1.8079,0.0452,0.0
21.11,19:00,0.6758,2.728,4.4514,2.728,0.1302,0.0269,0.8865,0.0764,0.0764,0.0,0.0,0.0,0.87,0.018,0.0,0.0,4.9252,2.0522,0.6649,0.0,0.0,0.0,0.0,0.0,0.0,2.0984,9.33,2.333,1.8592,0.0465,0.0
21.11,20:00,0.6147,2.691,4.5003,2.691,0.1184,0.0269,0.8804,0.0753,0.0753,0.0,0.0,0.0,0.78,0.018,0.0,0.0,4.9623,2.0763,0.6699,0.0,0.0,0.0,0.0,0.0,0.0,2.1142,9.4,2.3505,1.8886,0.0472,0.0
21.11,21:00,0.5758,2.5361,4.3584,2.5361,0.1109,0.0269,0.8333,0.071,0.071,0.0,0.0,0.0,0.68,0.018,0.0,0.0,4.6656,1.9604,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,1.9878,8.83,2.21,1.9028,0.0476,0.0
21.11,22:00,0.5329,2.1891,3.8549,2.1891,0.1027,0.0269,0.7222,0.0613,0.0613,0.0,0.0,0.0,0.15,0.018,0.0,0.0,3.9251,1.6562,0.5299,0.0,0.0,0.0,0.0,0.0,0.0,1.6723,7.43,1.8593,1.7891,0.0447,0.0
21.11,23:00,0.5667,7.5638,12.9984,3.2349,0.1092,0.0269,1.8985,0.0906,0.0906,0.0,0.0,0.0,-0.28,0.018,0.0,0.0,12.6427,5.3571,1.7068,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.1494,1.5051,0.0376,0.0
22.11,00:00,0.5988,0.5988,2.0918,0.0,0.0,0.0269,0.3702,0.0,0.0066,0.0,0.0,0.0,-0.91,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.0741,32.75,0.0,0.5988,0.273,8.9204,39.65,0.0,2.0918,0.0523,0.0
22.11,01:00,0.4646,0.4646,1.9006,0.0,0.0,0.0269,0.3043,0.0,0.0051,0.0,0.0,0.0,-1.44,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.6351,19.36,0.0,0.4646,0.2118,6.8046,30.24,0.0,1.9006,0.0475,0.0
22.11,02:00,0.5193,0.5193,2.004,0.0,0.0,0.0269,0.3318,0.0,0.0057,0.0,0.0,0.0,-1.79,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.1443,4.4,0.0,0.5193,0.2368,4.5751,20.33,0.0,2.004,0.0501,0.0
22.11,03:00,0.8165,0.8165,2.0611,0.6802,0.131,0.0269,0.2897,0.019,0.0205,0.0,0.0,0.0,-1.89,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0154,0.47,0.0,0.1364,0.0622,2.2837,10.15,0.0,2.0611,0.0515,0.0
22.11,04:00,0.6981,0.8554,2.2498,0.8408,0.1317,0.0269,0.2845,0.0235,0.0237,0.0,0.0,0.0,-1.43,0.018,0.0,0.0,0.3696,0.1573,0.0499,0.0,0.0017,0.05,0.0,0.0146,0.0067,0.1575,0.7,0.1751,2.0553,0.0514,0.0
22.11,05:00,0.6247,2.8112,2.8461,2.8097,0.1201,0.0269,0.8629,0.0787,0.0787,0.0,0.0,0.0,-2.63,0.018,0.0,0.0,5.1383,2.1865,0.6937,0.0,0.0002,0.01,0.0,0.0016,0.0007,2.1892,9.73,2.434,0.1417,0.0035,0.0
22.11,06:00,0.5816,2.3822,4.2068,2.382,0.112,0.0269,0.7799,0.0667,0.0667,0.0,0.0,0.0,-2.11,0.018,0.0,0.0,4.2493,1.8006,0.5737,0.0,0.0,0.0,0.0,0.0002,0.0001,1.8105,8.05,2.0128,1.9703,0.0493,0.0
22.11,07:00,0.5815,3.5325,5.2949,3.5325,0.112,0.0269,1.1379,0.0989,0.0989,0.0,0.0,0.0,-1.2,0.018,0.0,0.0,6.9644,2.951,0.9402,0.0,0.0,0.0,0.0,0.0,0.0,2.9673,13.19,3.2989,1.6294,0.0407,0.0
22.11,08:00,0.6187,2.4841,5.0072,1.9699,0.0201,0.0269,0.7363,0.0552,0.0692,0.5142,0.0,0.0,1.6,0.018,0.0051,0.014089,4.4397,1.8654,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,1.8916,8.41,2.103,2.6705,0.0668,0.0
22.11,09:00,0.7495,3.033,4.5748,1.4656,0.0,0.0269,0.8399,0.041,0.084,1.5673,0.0,0.0,9.61,0.018,0.0157,0.042945,5.4575,2.2835,0.7368,0.0,0.0,0.0,0.0,0.0,0.0,2.3252,10.33,2.5852,1.7024,0.0426,0.0
22.11,10:00,0.6716,2.4333,4.3272,0.0,0.0,0.0269,0.7012,0.0,0.0846,3.0866,0.0,0.0,20.79,0.018,0.0309,0.084572,4.2455,1.7616,0.5731,0.0,0.6913,21.08,0.6533,0.0,0.0,1.8088,8.04,2.011,2.0927,0.0523,0.0
22.11,11:00,0.629,2.5654,4.0943,0.2698,0.0,0.0269,1.0325,0.0076,0.0597,1.6423,0.0,0.0,12.55,0.018,0.0164,0.044998,4.686,1.9364,0.6326,0.0,0.0739,2.25,0.0,0.6533,0.2979,1.9965,8.87,2.2197,1.628,0.0407,0.0
22.11,12:00,0.727,2.3948,3.9211,1.5586,0.0,0.0269,0.6742,0.0436,0.0654,0.7664,0.0,0.0,7.93,0.018,0.0077,0.020998,4.036,1.6678,0.5449,0.0,0.0079,0.24,0.0,0.0699,0.0319,1.7196,7.64,1.9118,1.7969,0.0449,0.0
22.11,13:00,0.7612,2.5601,3.8388,1.5088,0.0,0.0269,0.6851,0.0422,0.0709,1.0439,0.0,0.0,9.99,0.018,0.0104,0.028602,4.3532,1.7989,0.5877,0.0,0.0008,0.03,0.0,0.0075,0.0034,1.8547,8.24,2.0621,1.5476,0.0387,0.0
22.11,14:00,1.026,2.6577,3.7476,1.7887,0.0302,0.0269,0.659,0.0501,0.0739,0.8683,0.0,0.0,9.33,0.018,0.0087,0.02379,3.9488,1.6318,0.5331,0.0,0.0001,0.0,0.0,0.0008,0.0004,1.6824,7.48,1.8705,1.6693,0.0417,0.0
22.11,15:00,1.4774,3.2805,3.8013,2.9684,0.2245,0.0269,0.8971,0.0831,0.0917,0.312,0.0,0.0,6.17,0.018,0.0031,0.008548,4.3455,1.8031,0.5866,0.0,0.0,0.0,0.0,0.0001,0.0,1.8514,8.23,2.0584,1.5142,0.0379,0.0
22.11,16:00,1.4701,3.2262,3.8845,3.2079,0.2797,0.0269,0.9354,0.0898,0.0903,0.0183,0.0,0.0,3.79,0.018,0.0002,0.000502,4.2146,1.7561,0.569,0.0,0.0,0.0,0.0,0.0,0.0,1.7957,7.98,1.9964,1.6663,0.0417,0.0
22.11,17:00,1.1521,3.0848,4.0573,3.0848,0.222,0.0269,0.9334,0.0864,0.0864,0.0,0.0,0.0,3.23,0.018,0.0,0.0,4.6383,1.9326,0.6262,0.0,0.0,0.0,0.0,0.0,0.0,1.9762,8.78,2.1971,1.6161,0.0404,0.0
22.11,18:00,0.9332,2.9166,4.2735,2.9166,0.1798,0.0269,0.9091,0.0817,0.0817,0.0,0.0,0.0,3.33,0.018,0.0,0.0,4.7404,1.9834,0.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0197,8.98,2.2454,1.7786,0.0445,0.0
22.11,19:00,0.8275,2.8517,4.3533,2.8517,0.1594,0.0269,0.9001,0.0798,0.0798,0.0,0.0,0.0,2.85,0.018,0.0,0.0,4.8176,2.0242,0.6504,0.0,0.0,0.0,0.0,0.0,0.0,2.0526,9.12,2.282,1.8177,0.0454,0.0
22.11,20:00,0.5752,2.6284,4.3977,2.6284,0.1108,0.0269,0.8561,0.0736,0.0736,0.0,0.0,0.0,3.04,0.018,0.0,0.0,4.8457,2.0533,0.6542,0.0,0.0,0.0,0.0,0.0,0.0,2.0646,9.18,2.2953,1.8473,0.0462,0.0
22.11,21:00,0.5252,2.4774,4.2624,2.4774,0.1012,0.0269,0.8092,0.0694,0.0694,0.0,0.0,0.0,2.98,0.018,0.0,0.0,4.5682,1.9522,0.6167,0.0,0.0,0.0,0.0,0.0,0.0,1.9463,8.65,2.1639,1.8581,0.0465,0.0
22.11,22:00,0.528,2.1819,3.7798,2.1819,0.1017,0.0269,0.7106,0.0611,0.0611,0.0,0.0,0.0,3.44,0.018,0.0,0.0,3.8534,1.6538,0.5202,0.0,0.0,0.0,0.0,0.0,0.0,1.6418,7.3,1.8253,1.7517,0.0438,0.0
22.11,23:00,0.4891,7.5985,12.9694,3.1732,0.0942,0.0269,1.8817,0.0888,0.0888,0.0,0.0,0.0,3.78,0.018,0.0,0.0,12.6343,5.4694,1.7056,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.1424,1.4776,0.0369,0.0
23.11,00:00,0.5273,0.5273,2.0909,0.0,0.0,0.0269,0.3376,0.0,0.0058,0.0,0.0,0.0,4.17,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.1416,34.81,0.0,0.5273,0.2405,8.9214,39.65,0.0,2.0909,0.0523,0.0
23.11,01:00,0.4971,0.4971,2.0681,0.0,0.0,0.0269,0.3233,0.0,0.0055,0.0,0.0,0.0,4.46,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.6718,20.48,0.0,0.4971,0.2267,6.6196,29.42,0.0,2.0681,0.0517,0.0
23.11,02:00,0.5526,0.5526,2.1606,0.0,0.0,0.0269,0.3509,0.0,0.0061,0.0,0.0,0.0,4.7,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.1496,4.56,0.0,0.5526,0.252,4.2164,18.74,0.0,2.1606,0.054,0.0
23.11,03:00,0.7933,0.7933,2.2168,0.6519,0.1256,0.0269,0.2904,0.0183,0.0198,0.0,0.0,0.0,4.91,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.49,0.0,0.1414,0.0645,1.7522,7.79,0.0,2.2168,0.0554,0.0
23.11,04:00,0.7768,1.4705,2.402,1.4553,0.1468,0.0269,0.4496,0.0407,0.0409,0.0,0.0,0.0,5.06,0.018,0.0,0.0,1.5675,0.6936,0.2116,0.0,0.0017,0.05,0.0,0.0151,0.0069,0.6679,2.97,0.7425,1.577,0.0394,0.0
23.11,05:00,0.6768,2.6865,2.9916,2.6849,0.1301,0.0269,0.8039,0.0752,0.0752,0.0,0.0,0.0,5.25,0.018,0.0,0.0,4.542,2.0097,0.6132,0.0,0.0002,0.01,0.0,0.0016,0.0007,1.9352,8.6,2.1515,0.6011,0.015,0.0
23.11,06:00,0.6961,2.9382,4.3968,2.938,0.1341,0.0269,0.9036,0.0823,0.0823,0.0,0.0,0.0,5.42,0.018,0.0,0.0,5.0448,2.2421,0.681,0.0,0.0,0.0,0.0,0.0002,0.0001,2.1494,9.55,2.3896,1.7416,0.0435,0.0
23.11,07:00,0.6322,3.6767,5.5398,3.6767,0.1218,0.0269,1.1398,0.1029,0.1029,0.0,0.0,0.0,5.66,0.018,0.0,0.0,6.8502,3.0445,0.9248,0.0,0.0,0.0,0.0,0.0,0.0,2.9186,12.97,3.2448,1.9344,0.0484,0.0
23.11,08:00,0.7779,2.9777,5.2549,2.8358,0.1225,0.0269,0.9086,0.0794,0.0833,0.1419,0.0,0.0,6.73,0.018,0.0014,0.003887,4.9935,2.1998,0.6741,0.0,0.0,0.0,0.0,0.0,0.0,2.1275,9.46,2.3654,2.6267,0.0657,0.0
23.11,09:00,0.9248,3.3446,4.8441,3.1402,0.1388,0.0269,0.985,0.0879,0.0935,0.2044,0.0,0.0,7.38,0.018,0.002,0.005601,5.5657,2.4199,0.7514,0.0,0.0,0.0,0.0,0.0,0.0,2.3713,10.54,2.6364,1.9148,0.0479,0.0
23.11,10:00,0.7481,2.7743,4.5977,2.4391,0.0795,0.0269,0.813,0.0683,0.0775,0.3352,0.0,0.0,8.58,0.018,0.0034,0.009185,4.6807,2.0263,0.6319,0.0,0.0,0.0,0.0,0.0,0.0,1.9942,8.86,2.2172,2.1342,0.0534,0.0
23.11,11:00,0.6807,2.7532,4.3473,2.2254,0.0295,0.0269,0.7792,0.0623,0.0768,0.5278,0.0,0.0,10.33,0.018,0.0053,0.014463,4.8497,2.0725,0.6547,0.0,0.0,0.0,0.0,0.0,0.0,2.0663,9.18,2.2972,1.7948,0.0449,0.0
23.11,12:00,0.7213,2.5786,4.1666,1.5794,0.0,0.0269,0.6931,0.0442,0.0716,0.9992,0.0,0.0,13.74,0.018,0.01,0.027377,4.3832,1.8573,0.5917,0.0,0.0,0.0,0.0,0.0,0.0,1.8675,8.3,2.0763,1.8596,0.0465,0.0
23.11,13:00,0.7254,2.6484,4.0795,0.5674,0.0,0.0269,0.723,0.0159,0.0729,2.081,0.0,0.0,21.72,0.018,0.0208,0.057019,4.5576,1.923,0.6153,0.0,0.0,0.0,0.0,0.0,0.0,1.9418,8.63,2.1589,1.6808,0.042,0.0
23.11,14:00,0.8847,2.7014,4.0042,1.4686,0.0,0.0269,0.6797,0.0411,0.0749,1.2328,0.0,0.0,16.15,0.018,0.0123,0.033779,4.2875,1.8167,0.5788,0.0,0.0,0.0,0.0,0.0,0.0,1.8267,8.12,2.0309,1.7476,0.0437,0.0
23.11,15:00,1.369,3.3136,4.0493,1.6117,0.0,0.0269,0.72,0.0451,0.0918,1.7019,0.0,0.0,18.84,0.018,0.017,0.046632,4.57,1.9447,0.6169,0.0,0.0,0.0,0.0,0.0,0.0,1.9471,8.65,2.1647,1.6441,0.0411,0.0
23.11,16:00,1.3373,3.2883,4.1347,3.1978,0.2402,0.0269,0.9409,0.0895,0.092,0.0905,0.0,0.0,7.83,0.018,0.0009,0.002481,4.5264,1.951,0.6111,0.0,0.0,0.0,0.0,0.0,0.0,1.9285,8.57,2.1441,1.7524,0.0438,0.0
23.11,17:00,1.1775,3.3196,4.3174,3.3196,0.2269,0.0269,0.9774,0.0929,0.0929,0.0,0.0,0.0,5.54,0.018,0.0,0.0,4.9053,2.142,0.6622,0.0,0.0,0.0,0.0,0.0,0.0,2.0899,9.29,2.3236,1.7357,0.0434,0.0
23.11,18:00,0.9081,3.1292,4.5462,3.1292,0.175,0.0269,0.9505,0.0876,0.0876,0.0,0.0,0.0,4.49,0.018,0.0,0.0,5.064,2.221,0.6836,0.0,0.0,0.0,0.0,0.0,0.0,2.1576,9.59,2.3987,1.8809,0.047,0.0
23.11,19:00,0.776,3.0308,4.6238,3.0308,0.1495,0.0269,0.9309,0.0849,0.0849,0.0,0.0,0.0,3.67,0.018,0.0,0.0,5.0958,2.2548,0.6879,0.0,0.0,0.0,0.0,0.0,0.0,2.1711,9.65,2.4138,1.9418,0.0485,0.0
23.11,20:00,0.6335,2.9185,4.672,2.9185,0.122,0.0269,0.913,0.0817,0.0817,0.0,0.0,0.0,2.81,0.018,0.0,0.0,5.1642,2.285,0.6972,0.0,0.0,0.0,0.0,0.0,0.0,2.2003,9.78,2.4462,1.954,0.0489,0.0
23.11,21:00,0.4849,2.6291,4.5194,2.6291,0.0934,0.0269,0.8391,0.0736,0.0736,0.0,0.0,0.0,2.3,0.018,0.0,0.0,4.8244,2.1442,0.6513,0.0,0.0,0.0,0.0,0.0,0.0,2.0555,9.14,2.2853,1.9802,0.0495,0.0
23.11,22:00,0.4854,2.3183,4.0205,2.3183,0.0935,0.0269,0.7414,0.0649,0.0649,0.0,0.0,0.0,1.4,0.018,0.0,0.0,4.1241,1.8329,0.5567,0.0,0.0,0.0,0.0,0.0,0.0,1.7571,7.81,1.9535,1.8499,0.0462,0.0
23.11,23:00,0.5056,7.8208,13.0869,3.2832,0.0974,0.0269,1.898,0.0919,0.0919,0.0,0.0,0.0,0.94,0.018,0.0,0.0,12.7126,5.6753,1.7162,0.0,1.64,50.0,0.0,0.0,0.0,11.25,50.0,1.2071,1.5814,0.0395,0.0
24.11,00:00,0.5268,0.5268,2.2493,0.0,0.0,0.0269,0.3414,0.0,0.0058,0.0,0.0,0.0,0.34,0.018,0.0,0.0,0.0,0.0,0.0,0.0,1.1421,34.82,0.0,0.5268,0.2402,8.7455,38.87,0.0,2.2493,0.0562,0.0
24.11,01:00,0.5116,0.5116,2.2255,0.0,0.0,0.0269,0.3338,0.0,0.0056,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.6586,20.08,0.0,0.5116,0.2333,6.269,27.86,0.0,2.2255,0.0556,0.0
24.11,02:00,0.5424,0.5424,2.2964,0.0,0.0,0.0269,0.3496,0.0,0.006,0.0,0.0,0.0,-0.12,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.146,4.45,0.0,0.5424,0.2473,3.7152,16.51,0.0,2.2964,0.0574,0.0
24.11,03:00,0.704,0.704,2.3127,0.566,0.109,0.0269,0.2747,0.0158,0.0174,0.0,0.0,0.0,-0.07,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.48,0.0,0.138,0.0629,1.1448,5.09,0.0,2.3127,0.0578,0.0
24.11,04:00,0.7392,2.0223,2.5295,2.0075,0.1396,0.0269,0.6015,0.0562,0.0564,0.0,0.0,0.0,0.09,0.018,0.0,0.0,2.8484,1.283,0.3845,0.0,0.0017,0.05,0.0,0.0148,0.0067,1.2136,5.39,1.3492,1.0304,0.0258,0.0
24.11,05:00,0.6246,2.3612,3.1121,2.3596,0.12,0.0269,0.7111,0.0661,0.0661,0.0,0.0,0.0,0.64,0.018,0.0,0.0,3.8378,1.7366,0.5181,0.0,0.0002,0.01,0.0,0.0016,0.0007,1.6351,7.27,1.8179,1.0922,0.0273,0.0
24.11,06:00,0.6092,3.1939,4.4645,3.1937,0.1173,0.0269,0.9668,0.0894,0.0894,0.0,0.0,0.0,1.33,0.018,0.0,0.0,5.6865,2.5848,0.7677,0.0,0.0,0.0,0.0,0.0002,0.0001,2.4228,10.77,2.6936,1.4716,0.0368,0.0
24.11,07:00,0.6681,3.7292,5.7411,3.7292,0.1287,0.0269,1.1414,0.1044,0.1044,0.0,0.0,0.0,1.98,0.018,0.0,0.0,6.7651,3.0611,0.9133,0.0,0.0,0.0,0.0,0.0,0.0,2.8824,12.81,3.2045,2.1805,0.0545,0.0
24.11,08:00,0.744,3.1433,5.4354,2.9872,0.1133,0.0269,0.9534,0.0836,0.0879,0.1561,0.0,0.0,3.52,0.018,0.0016,0.004277,5.3984,2.3993,0.7288,0.0,0.0,0.0,0.0,0.0,0.0,2.3001,10.22,2.5572,2.5941,0.0649,0.0
24.11,09:00,0.6944,3.1422,5.0202,2.7849,0.065,0.0269,0.9219,0.078,0.0878,0.3573,0.0,0.0,5.63,0.018,0.0036,0.00979,5.6053,2.4477,0.7567,0.0,0.0,0.0,0.0,0.0,0.0,2.3882,10.61,2.6551,2.0701,0.0518,0.0
24.11,10:00,0.7055,2.8367,4.7629,1.93,0.0,0.0269,0.7781,0.054,0.0789,0.9067,0.0,0.0,9.58,0.018,0.0091,0.024844,4.9657,2.1312,0.6704,0.0,0.0,0.0,0.0,0.0,0.0,2.1157,9.4,2.3522,2.1494,0.0537,0.0
24.11,11:00,0.5912,2.744,4.5667,2.5116,0.0691,0.0269,0.8469,0.0703,0.0767,0.2324,0.0,0.0,6.01,0.018,0.0023,0.006367,5.0589,2.1527,0.683,0.0,0.0,0.0,0.0,0.0,0.0,2.1554,9.58,2.3963,1.9041,0.0476,0.0
